"[-5.680972780270789, -4.743110033924291]","[-4.822683068573552, -4.792606703551387]","[-4.6417137735826035, -4.92229569490419]","[-4.466231916832596, -4.931091123400386]","[-4.288998659522415, -4.956797791889323]","[-4.112533920033183, -4.947633541097457]","[-3.9336310937910683, -4.972676574514427]","[-3.7554249130000157, -4.962741025367712]","[-3.5750001841377252, -4.987094689140145]","[-3.394554767473075, -4.993743351733334]","[-3.2134078062209506, -5.000012117610482]","[-3.0315991472812964, -5.005896554405667]","[-2.8486385737193682, -5.028805967295819]","[-2.665175774463516, -5.051342247207598]","[-2.4817084359460164, -5.056078071189858]","[-2.2977467422153097, -5.060411932197708]","[-2.1137058740556864, -5.046884299509709]","[-1.9288447991673188, -5.050394502816692]","[-1.743909471058283, -5.036007365773606]","[-1.5585723579868558, -5.021180680293406]","[-1.3728784040681083, -5.005916191763376]","[-1.186709533310188, -5.007759739083176]","[-1.0003579778541976, -5.009190408605154]","[-0.8138697920147684, -5.01020713620335]","[-0.6272911994942783, -5.010809164654076]","[-0.44066853622867624, -5.010996045200852]","[-0.2540481929084841, -5.010767638483049]","[0.11849086064642506, -5.079139656595109]","[0.3049986552087757, -5.042645339110464]","[0.49231462727250014, -4.935489483437154]","[0.6798611968857335, -4.827588750329952]","[0.8684008914100716, -4.665830105061176]","[1.0569249703468142, -4.5207749110404425]","[1.245598748362074, -4.37483212975187]","[1.4339887761601195, -4.246004555226538]","[1.621945925238997, -4.13451652954931]","[1.8105438297912506, -3.9864362143621643]","[1.9985673656625764, -3.8557899896065866]","[2.1845577549962876, -3.797138401329169]","[2.369590110756867, -3.756331011340543]","[2.5525379519188864, -3.769541416271997]","[2.734154282132521, -3.800442207706558]","[2.913143916224636, -3.884850451705466]","[3.0915858953492763, -3.95058794100641]","[3.266912734741376, -4.0691388791807075]","[3.4422339434338123, -4.151099858911596]","[3.614752883403165, -4.2675296712373365]","[3.7841290796390963, -4.4178223151982765]","[3.953480147517732, -4.531647968859205]","[4.121243259350395, -4.6442371636913204]","[4.287385394422115, -4.755571134899744]","[4.4539263659449935, -4.831409894729541]","[4.620057687660296, -4.889306967957612]","[5.454111386369456, -4.832260605182867]","[-5.792989006684347, -2.2977621116829052]","[-4.918349272630688, -2.322795342139961]","[-4.736457760325905, -2.474752301713213]","[-4.557797184526439, -2.460935443121762]","[-4.377247638968228, -2.4838201057913616]","[-4.19620097841425, -2.48807834405959]","[-4.014242919521268, -2.492148743200887]","[-3.8317890105491945, -2.4774666010430035]","[-3.6477479527444343, -2.4997144763341446]","[-3.463291241944367, -2.5032043232453205]","[-3.2780834523767943, -2.506495367491138]","[-3.09216703428838, -2.509585175936992]","[-2.9053059225217766, -2.531145487696194]","[-2.7178632709472583, -2.5525323007732736]","[-2.530126119258012, -2.5550407583580146]","[-2.341858676765564, -2.5573366032660134]","[-2.1531072033672607, -2.5594180877418613]","[-1.9640936545897496, -2.542534627518636]","[-1.774645827706447, -2.5254039161309962]","[-1.5848117585753692, -2.5080293487842193]","[-1.394532772100683, -2.509213323863431]","[-1.2040944905878301, -2.491375468904097]","[-1.013353076201868, -2.492121235401485]","[-0.8224651284955791, -2.4926512445473374]","[-0.6314802167529765, -2.492965082764572]","[-0.4404491228738201, -2.5118806841853236]","[-0.24941834431487106, -2.4929434349437454]","[0.1323684321456689, -2.510867174660835]","[0.3230708512327643, -2.510094245360704]","[0.5134623317300675, -2.5278962169155235]","[0.70369250784388, -2.5266819386663486]","[0.8936241809543486, -2.5252511202333507]","[1.0832089953534174, -2.523604868128296]","[1.2723990403425867, -2.5217444513303064]","[1.4611469094948608, -2.5196712985877516]","[1.6494057584257893, -2.5173869953974397]","[1.8371293609144128, -2.5148932806735242]","[2.023990719739844, -2.530864069618921]","[2.2101832508900703, -2.5465811191794625]","[2.396314576648745, -2.5248039600173255]","[2.5810843434653843, -2.540067565084699]","[2.7654239040330673, -2.5365074198970534]","[2.948967272116985, -2.5327484659265065]","[3.1320777507806596, -2.510274959208494]","[3.3147641337978215, -2.4691595191741325]","[3.495736109915269, -2.464913531847306]","[3.675755164260761, -2.460484372336917]","[3.8552530711491055, -2.437464320108279]","[4.033275855217809, -2.4327130939955266]","[4.210239762970138, -2.42778957711618]","[4.3861118805107715, -2.4226971224823632]","[4.560860479686341, -2.4174391593311184]","[4.73445503462712, -2.412019187232939]","[5.584134417800811, -2.382615859373694]","[-5.826711850543066, 0.15786546020592768]","[-4.947175583604778, 0.15960748417804013]","[-4.7680366502025935, 0.00940748725534334]","[-4.587719183869176, 0.009425328437059625]","[-4.406394965294806, 0.009442470084235812]","[-4.224101091799901, 0.009458899979448375]","[-4.04087578739058, 0.00947460629918359]","[-3.8567583714131124, 0.009489577636248223]","[-3.67178922435921, 0.009503803021708583]","[-3.4860097508632095, 0.009517271946279651]","[-3.299462339944824, -0.009529974381086366]","[-3.112190322563882, -0.009541900797720005]","[-2.9242379265660956, -0.009553042187513882]","[-2.7356482394224164, -0.02869014526471652]","[-2.5464676207440373, -0.04786455755123373]","[-2.3567481842276607, -0.047908245834865845]","[-2.1665362712119673, -0.028768764321988282]","[-1.975873493905285, -0.028790065922741224]","[-1.7848128861816754, -0.009602970404184716]","[-1.5934009854659483, 0.009608411642570994]","[-1.401687795900176, 0.028839024118187142]","[-1.2097237191046943, 0.04808377969017052]","[-1.0175619881601616, 0.02885908414373703]","[-0.82524907939981, 0.02886531379998538]","[-0.6328366944174907, 0.048114919583550166]","[-0.44037661741986417, 0.028870147740407477]","[-0.247918762655162, 0.028868748192119716]","[0.13678638946344163, 0.009619449007597404]","[0.32893186196732066, 0.009616442740337294]","[0.5208719692921129, -0.009612593755367455]","[0.7125565159671703, 0.009607905090637772]","[0.9039356417699933, 0.00960238043808506]","[1.0949598858300171, 0.00959602413559017]","[1.2855802495198372, 0.00958884115756816]","[1.475748257950517, 0.009580837104231427]","[1.6654160198951378, -0.009572018189570757]","[1.8545362859731862, -0.009562391228104506]","[2.0430625049375934, -0.00955196362045055]","[2.230946555154464, -0.028622205215172215]","[2.4181479317670918, -0.028586192010967692]","[2.6046150640241024, -0.04757967389445642]","[2.7903149401340803, -0.04751194926882816]","[2.9752003105561027, -0.047440447514627455]","[3.1592391200550813, -0.009473068556575018]","[3.342373032929108, 0.009457289358925458]","[3.524568270883717, 0.028322339222449294]","[3.7057933238705143, 0.028270702883472887]","[3.886007980461833, 0.028216971673287416]","[4.065176415532016, 0.028161183464856646]","[4.243256146812445, 0.046838883700723]","[4.42022915727096, 0.0467392433519286]","[4.5960640185993595, 0.02798187071312029]","[4.77070469035668, 0.0465303448338385]","[5.625292173083852, 0.04595531144541492]","[-5.77561745008948, 2.8237729830353544]","[-4.903504724415623, 2.8543339256693034]","[-4.730042638695964, 2.713491084663454]","[-4.550678067580052, 2.736899029159351]","[-4.371801158822048, 2.7050132097841812]","[-4.192773253540093, 2.63588793043801]","[-4.013442089013799, 2.52919768323143]","[-3.832534749865001, 2.440324513133803]","[-3.650535654413381, 2.3508359231531917]","[-3.467183546766921, 2.2794396074320624]","[-3.282036301508598, 2.2637347025436614]","[-3.095323483289858, 2.303991420929876]","[-2.9077479431952438, 2.3628542002147324]","[-2.7196476566445984, 2.4215905960015585]","[-2.5308391843990514, 2.4989073310363032]","[-2.341639006986991, 2.5760511100174592]","[-2.152102868722377, 2.65299832610918]","[-1.9628419667158863, 2.6736389474664404]","[-1.7730741942963364, 2.712778024276661]","[-1.5830536644814917, 2.7517017565979076]","[-1.392950001112855, 2.7717015184226352]","[-1.2026493989981388, 2.7914718216006915]","[-1.0123438411245018, 2.773594199444576]","[-0.8217506344450589, 2.7928957921128776]","[-0.6311319986654328, 2.7932460846827265]","[-0.4404663657919031, 2.7933548229723906]","[-0.24980320693106012, 2.7932219223428274]","[0.13131788451757348, 2.7922318059614595]","[0.32167714731673186, 2.7913753600469438]","[0.512198090221873, 2.7341668504324512]","[0.7018928382693554, 2.7702546771601853]","[0.8915306004938788, 2.7686908137852395]","[1.08063083259538, 2.785557974847493]","[1.2697226993957638, 2.7648580415699846]","[1.4581821529993244, 2.7625920722527524]","[1.6461548453138384, 2.760095294055778]","[1.8335947561696064, 2.757369601847948]","[2.020456532764755, 2.7544170537721975]","[2.2073490077444875, 2.7140895559525555]","[2.392617753174784, 2.7292907995598426]","[2.577871403398478, 2.707162282789294]","[2.7620250969923545, 2.7033759613982578]","[2.945385077783562, 2.6993781643320847]","[3.1274785984688203, 2.713625498576087]","[3.3081959513650294, 2.746013500623326]","[3.488875788625873, 2.7413078528916413]","[3.6681050064150122, 2.7547414442005187]","[3.8468326344266845, 2.749600058906447]","[4.024541283735644, 2.7442612862827755]","[4.201197027399572, 2.7387287885885705]","[4.376767094401652, 2.733006320246617]","[4.551219888881306, 2.727097721293873]","[4.724525006648972, 2.721006910804718]","[5.572856235827456, 2.6879615575931917]","[-5.663472455857079, 5.015378511074944]","[-4.80774882767458, 5.06736137163829]","[-4.640815671035317, 4.939501695054697]","[-4.464502115628161, 4.965545897007041]","[-4.288998659522415, 4.956797791889323]","[-4.111741100804295, 4.964917131666976]","[-3.9336310937910683, 4.972676574514427]","[-3.754705021363279, 4.9800707982104]","[-3.5750001841377252, 4.987094689140145]","[-3.394554767473075, 4.993743351733334]","[-3.2134078062209506, 5.000012117610482]","[-3.0315991472812964, 5.005896554405667]","[-2.8496986381767195, 4.993967436205606]","[-2.667138163512606, 4.981603321365144]","[-2.483959060891521, 4.9688040985249495]","[-2.2993895229138994, 4.990563687461125]","[-2.1148150361304423, 4.994445108391327]","[-1.9295039933786526, 5.015425486988011]","[-1.743909471058283, 5.036007365773606]","[-1.5580772992204317, 5.056184651064659]","[-1.3722607231715547, 5.058460330122769]","[-1.186050615480995, 5.077817537179016]","[-0.9999891426944303, 5.061764482763994]","[-0.8136258373342513, 5.0627905044230355]","[-0.6271324361657347, 5.0809040900171265]","[-0.44067479443023905, 5.063586624380196]","[-0.25422366380763173, 5.080862058325749]","[0.11900004317823926, 5.009065953880566]","[0.30533539932093573, 5.007593943646204]","[0.49169222701068765, 4.98817169753186]","[0.677398473162963, 5.003413058582736]","[0.863034873360162, 5.000707283648276]","[1.0483475052303297, 4.997593852848988]","[1.2329189605177044, 5.011565302315153]","[1.4174099785757615, 5.007631733593709]","[1.6009904889256366, 5.020750472890358]","[1.7834936723199466, 5.050846686366684]","[1.964749203091127, 5.09780387319238]","[2.145755458286781, 5.126847969214105]","[2.3259740451898145, 5.155380369638228]","[2.5033435739989693, 5.235054497213126]","[2.681019520403594, 5.279578370182014]","[2.856936009616727, 5.340564248217595]","[3.032549290862676, 5.3837835493913815]","[3.2096750354193975, 5.375432907386596]","[3.3868496826734313, 5.349716778454406]","[3.5659840802494562, 5.272686581552007]","[3.747276762130438, 5.144167832112141]","[3.926075023882352, 5.049317335248868]","[4.104159124845282, 4.9541251956899774]","[4.279486610029365, 4.892885379665697]","[4.4518758135112995, 4.865632739104562]","[4.622183510605553, 4.855191702665208]","[5.456529454207732, 4.798496697291305]","[-5.642675831088464, -1.3097804869114014]","[-4.759026101719599, -1.323687756737393]","[-4.579052230354216, -1.3261876184053403]","[-4.398077741633559, -1.3285894070890971]","[-4.2161395435144335, -1.33089141763292]","[-4.033275659474906, -1.33309199996296]","[-3.8495251973828988, -1.335189562203311]","[-3.664928315554238, -1.3371825737260987]","[-3.479526186041107, -1.3390695681247526]","[-3.2935322890534238, -1.321909659459618]","[-3.1067943812986396, -1.304590789383203]","[-2.9193565294916834, -1.2871163377659354]","[-2.731131149273496, -1.2885050424766606]","[-2.542319803956061, -1.2897861805208592]","[-2.352968854041599, -1.2909587703297278]","[-2.1630237949568314, -1.3110852508887483]","[-1.9727465515903366, -1.3120520601753214]","[-1.7819924078279055, -1.3319924078279055]","[-1.5909822331171952, -1.3327439529688248]","[-1.3996735052582885, -1.3333799720293142]","[-1.2081158081144359, -1.3338999661760327]","[-1.0163590508717473, -1.3343035266300487]","[-0.8244534035016248, -1.334590335557073]","[-0.6324602813628942, -1.3156346603535005]","[-0.440397619561915, -1.3539356417699933]","[-0.24834735614499373, -1.334748452183137]","[-0.056553699591419204, -1.487418940569025]","[0.1355063122896663, -1.3533834431613598]","[0.32723367703043754, -1.3529623266826134]","[0.5187570154620216, -1.3524231601994559]","[0.7100264571490866, -1.3517663674216627]","[0.9009924632803561, -1.350992463280356]","[1.091605890089221, -1.3501020528110566]","[1.2818180510800212, -1.3490958298468672]","[1.471580777879319, -1.3479745755272834]","[1.6609747939117885, -1.3277171780712156]","[1.8498452451436507, -1.307380906990374]","[2.038145076345912, -1.2869715912134025]","[2.225827954837223, -1.2664950818268705]","[2.4126856491483477, -1.2649076124143863]","[2.598643088672684, -1.2821396167315027]","[2.7839978781796013, -1.2803217406282879]","[2.968344439676209, -1.2972664494062065]","[3.15202847190143, -1.2952175870091756]","[3.3346002413218883, -1.3118689115804054]","[3.5164537356926497, -1.3095892381503047]","[3.6973396119884665, -1.307211351624483]","[3.877221070126165, -1.3047369387148307]","[4.05606245682611, -1.3021677370038034]","[4.2338292907664385, -1.299505531769531]","[4.411309878003451, -1.2409869746150843]","[4.585716644213269, -1.3124511032053066]","[4.760355690373462, -1.290979395654031]","[5.613544089889252, -1.2750871838042455]","[-5.6444039517708875, 1.1987086042548203]","[-4.760490774741391, 1.2114451196985607]","[-4.580461037692579, 1.2137345646067033]","[-4.399429687690377, 1.215934199790116]","[-4.2174336634486504, 1.2180424626187365]","[-4.034511021011507, 1.220057840924761]","[-3.850700902587104, 1.2219788758599899]","[-3.666043502564648, 1.223804164692742]","[-3.480580030755582, 1.2255323635343889]","[-3.2940317815543825, 1.2650709931328856]","[-3.107104000136659, 1.2666481434343215]","[-2.9193565294916834, 1.2871163377659354]","[-2.7309966630689564, 1.3075169156504058]","[-2.5421962039007036, 1.3088168033534078]","[-2.352968854041599, 1.2909587703297278]","[-2.1632254210956106, 1.2729552011492524]","[-1.972926046214838, 1.2738941141293927]","[-1.7822299683421872, 1.2747236387734595]","[-1.5912518907361104, 1.2563361150120205]","[-1.3998981636761754, 1.2569359539553433]","[-1.2082952908644204, 1.2574263683954314]","[-1.0164932166782954, 1.2578069726246899]","[-0.8245204480077137, 1.277210758590408]","[-0.6324819066090788, 1.2773733462635515]","[-0.44039475299324266, 1.258287357885215]","[-0.24829955441572354, 1.2582265891209627]","[-0.05608731262991595, 1.1048770499404796]","[0.13571436520289276, 1.2386418542815274]","[0.3275096861139745, 1.2382561667741077]","[0.5191007635035303, 1.2377623613064892]","[0.71043767420229, 1.2371608262156646]","[0.9014708272519332, 1.236452033443258]","[1.0921510274363453, 1.2356365375111091]","[1.2824295376155979, 1.234714974322719]","[1.4722581396815393, 1.2336880597956148]","[1.6614699400645228, 1.2515953038391516]","[1.8501144135179424, 1.2693577468791963]","[2.038145076345912, 1.2869715912134025]","[2.225516229530014, 1.3044331795217508]","[2.412352990879425, 1.3027985373770141]","[2.598643088672684, 1.2821396167315027]","[2.7839978781796013, 1.2803217406282879]","[2.9687383470945066, 1.2595351805085024]","[3.152442235553236, 1.2575454523059852]","[3.335254977618697, 1.2554586334745306]","[3.517358858808887, 1.2344988373015777]","[3.6982825773720522, 1.2322562758180022]","[3.8782012120549094, 1.2299226871566011]","[4.057079090421391, 1.2274997106968861]","[4.234624388898606, 1.2436228417635022]","[4.41076613004707, 1.2781669094365615]","[4.587399373521614, 1.201154379268555]","[4.761511102355362, 1.216948225327188]","[5.614855787233668, 1.2019608292399555]","[-5.569960158603307, 3.6544975014002143]","[-4.697423902265949, 3.69220509151223]","[-4.5198045619613625, 3.6989795449261593]","[-4.3412259060001155, 3.7054871992697995]","[-4.161112255086831, 3.7297143215283683]","[-3.980750718550802, 3.735701947595967]","[-3.800095452002121, 3.723365140247482]","[-3.617519465830016, 3.7468298106130864]","[-3.4352255069699886, 3.7338714021348767]","[-3.2507359971699583, 3.7749050396638566]","[-3.066555267021142, 3.779468719030538]","[-2.881316132606059, 3.8018649950017527]","[-2.695533130784075, 3.823983197611374]","[-2.5096048202173615, 3.8276674056094344]","[-2.323482412419425, 3.812866216230488]","[-2.1368257343066444, 3.797713804053507]","[-1.9494249151898158, 3.8004291875565768]","[-1.761645410796249, 3.802828061517182]","[-1.573725465179795, 3.7866715255218297]","[-1.3852967806400318, 3.788424333703562]","[-1.1966302474978288, 3.7898573322358144]","[-1.007773556792085, 3.7909694283665436]","[-0.8187115758639258, 3.810019617260567]","[-0.6296508790480757, 3.8104896977039213]","[-0.44054271064107453, 3.7923730329291083]","[-0.2514062217674936, 3.7921954795826225]","[-0.061800766338128754, 3.6452854868248887]","[0.12636938627220845, 3.845612134635883]","[0.31511218392636936, 3.8444525784942267]","[0.5038246668689002, 3.8247424760584616]","[0.6919662748509161, 3.8411592881348997]","[0.8802113904517885, 3.8208199512976906]","[1.0676626815483987, 3.836575847144089]","[1.255252121331312, 3.8156193875092894]","[1.4421517629689486, 3.812544597026986]","[1.628576737984223, 3.8091564655366983]","[1.814482130426592, 3.8054575220861815]","[1.9998236645814995, 3.8014505140057753]","[2.185003128406918, 3.779025838960812]","[2.3691168898459183, 3.774432247866795]","[2.5530406564925685, 3.7514620039050466]","[2.735756886128058, 3.746300619757628]","[2.917698398634488, 3.740850575768504]","[3.097645261687669, 3.771118978959333]","[3.2772414976072812, 3.783010697072727]","[3.4565428917068983, 3.7766341019589262]","[3.6342384013701725, 3.7878764312027235]","[3.811626367259059, 3.7809223084792953]","[3.9880194500401105, 3.773700530283587]","[4.1633843623392375, 3.7662159764406153]","[4.337688929463273, 3.758473650960611]","[4.5109021083704235, 3.7504786734260693]","[4.682994004057245, 3.7422362703376355]","[5.525669802893193, 3.697502192713036]"
