4.575827121734619141e+00
4.649477958679199219e+00
4.455343723297119141e+00
4.409392833709716797e+00
4.291515827178955078e+00
4.207869052886962891e+00
4.104761123657226562e+00
4.010190010070800781e+00
3.949314594268798828e+00
3.832224130630493164e+00
3.771819114685058594e+00
3.641922712326049805e+00
3.613494396209716797e+00
3.436285495758056641e+00
3.420435190200805664e+00
3.255580663681030273e+00
3.230376958847045898e+00
3.081661701202392578e+00
3.049476385116577148e+00
2.907817363739013672e+00
2.861333131790161133e+00
2.737244606018066406e+00
2.685562133789062500e+00
2.641533136367797852e+00
2.562531948089599609e+00
2.461708784103393555e+00
2.381638050079345703e+00
2.217288017272949219e+00
2.252933502197265625e+00
2.018298864364624023e+00
2.047816276550292969e+00
1.847402691841125488e+00
1.886425137519836426e+00
1.693440198898315430e+00
1.659574627876281738e+00
1.502018570899963379e+00
1.495506167411804199e+00
1.324000358581542969e+00
1.277307987213134766e+00
1.127848029136657715e+00
1.073313593864440918e+00
9.397159218788146973e-01
8.789978027343750000e-01
7.733530998229980469e-01
6.292248368263244629e-01
5.752558708190917969e-01
4.347604215145111084e-01
1.942613720893859863e-01
6.168872490525245667e-02
-8.301351219415664673e-02
-7.488081604242324829e-02
-2.524689137935638428e-01
-3.218214809894561768e-01
-4.336095154285430908e-01
-5.230437517166137695e-01
-6.471544504165649414e-01
-6.912125349044799805e-01
-8.032361268997192383e-01
-8.910955786705017090e-01
-9.893640279769897461e-01
-1.088477730751037598e+00
-1.154846072196960449e+00
-1.268057227134704590e+00
-1.328414320945739746e+00
-1.457895278930664062e+00
-1.491316080093383789e+00
-1.679243326187133789e+00
-1.668132305145263672e+00
-1.852194309234619141e+00
-1.869915485382080078e+00
-2.018543481826782227e+00
-2.053696632385253906e+00
-2.193929910659790039e+00
-2.237052202224731445e+00
-2.370349645614624023e+00
-2.411604166030883789e+00
-2.456557512283325195e+00
-2.538342237472534180e+00
-2.641017675399780273e+00
-2.718761920928955078e+00
-2.844799041748046875e+00
-2.885502815246582031e+00
-3.082747459411621094e+00
-3.051086902618408203e+00
-3.251388788223266602e+00
-3.211422443389892578e+00
-3.438697338104248047e+00
-3.408100843429565430e+00
-3.594797849655151367e+00
-3.602879047393798828e+00
-3.776073217391967773e+00
-3.820393800735473633e+00
-3.971863031387329102e+00
-4.024509906768798828e+00
-4.163443565368652344e+00
-4.218919754028320312e+00
-4.328403949737548828e+00
-4.465932846069335938e+00
-4.519027233123779297e+00
-4.665687084197998047e+00
-4.906794548034667969e+00
-5.027626037597656250e+00
